generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
27,171,2140.5741221308813,3240.6687661250376,2571.7154560145286,371.1658403578565
28,172,2140.5741221308813,3240.6687661250376,2537.047772352247,374.7994795157635
29,175,2140.5741221308813,3226.688080388078,2534.160072620663,368.8722680107348
30,170,2140.5741221308813,3205.912435214985,2568.6868928098693,353.35488512769103
31,166,2140.5741221308813,3205.912435214985,2546.0073977575685,361.56208255522154
32,180,2134.2764921459375,3227.473156089736,2544.0530600641164,357.29947487344305
33,177,2134.2764921459375,3227.473156089736,2514.9718167786264,351.7955093012902
34,176,2113.231650415858,3227.473156089736,2540.3259933600993,360.36161019162074
35,173,2067.608106741992,3227.473156089736,2559.626979244407,377.1346162684194
36,175,2039.7862602608202,3227.473156089736,2573.9552902950522,388.5887091459294
37,156,2014.2672367704185,3227.473156089736,2587.98044544757,381.7827164367716
38,176,2014.2672367704185,3252.682127125505,2575.2112782778768,380.89014848476506
39,186,1999.3805943106652,3121.856907809576,2555.3150346119382,393.94597235433463
40,167,1930.0660349288241,3188.6028427182973,2535.525015033354,388.66759714783797
41,175,1930.0660349288241,3146.590876542377,2483.6211178343483,406.7458363997819
42,170,1930.0660349288241,3108.5818672440882,2464.0928595937257,410.5661103424929
43,169,1930.0660349288241,3169.6342782062243,2466.541922994175,430.1425060136382
44,175,1930.0660349288241,3150.438984030001,2507.440874484082,443.4888210327954
45,172,1929.6981149284338,3150.438984030001,2515.074157769506,450.60154993701235
46,176,1929.6981149284338,3195.3222573855414,2535.9179869782797,460.22407349341734
47,163,1929.6981149284338,3157.350392824557,2513.9354180506175,461.57654557214295
48,165,1881.749086485354,3193.5688683617077,2498.94385679041,455.3997960281456
49,161,1881.749086485354,3306.748883500252,2459.3292792220295,473.1551780878416
50,182,1881.749086485354,3181.251319293757,2475.162237338448,464.1467044879175
51,174,1881.749086485354,3208.294664066071,2486.930560416056,464.08922856102157
52,176,1881.749086485354,3208.294664066071,2473.6582853484124,465.1496887484486
53,170,1881.749086485354,3255.0198846802255,2543.6188450397935,476.23403047037135
54,178,1881.749086485354,3225.5461692016493,2551.3971275319236,499.133838362292
55,174,1863.7919612432165,3225.5461692016493,2574.336648043101,478.3841746492697
56,164,1863.7919612432165,3225.5461692016493,2598.9249532252525,488.30048047299994
57,173,1863.7919612432165,3228.048979969065,2540.602774777586,500.9329508915791
58,168,1863.7919612432165,3228.048979969065,2550.894738722124,501.58020009646606
59,177,1863.7919612432165,3225.5461692016493,2532.3324202925537,505.7550576430106
60,170,1863.7919612432165,3182.29118986858,2474.5253669760364,498.87019950754893
61,177,1863.7919612432165,3158.718827909788,2468.896125988866,483.72117262914657
62,171,1863.7919612432165,3158.718827909788,2461.228159437244,485.78283171215645
63,177,1863.7919612432165,3197.299951187046,2440.3903957999214,482.8293051707615
64,168,1863.7919612432165,3192.282297750082,2425.5681176733215,487.5217028493271
65,164,1850.4382339125264,3153.417923428087,2480.9250962180377,486.47034955018285
66,173,1850.4382339125264,3230.4758285654384,2493.4759473731738,495.37223119440534
67,170,1850.4382339125264,3263.1483110296367,2498.186956012476,503.7146826242936
68,175,1848.815919346212,3263.1483110296367,2482.2416431436313,521.1731877904566
69,174,1835.4621920155219,3230.4758285654384,2517.154178293417,492.6909305526629
70,176,1835.4621920155219,3247.055890422632,2493.6299777143063,502.79598933651033
71,178,1835.4621920155219,3247.055890422632,2534.357786317229,485.1115342999367
72,176,1835.4621920155219,3155.8340461952116,2542.6655836707,469.65428212589126
73,177,1835.4621920155219,3337.4048947088027,2539.5241604004273,486.88307987539014
74,178,1835.4621920155219,3258.805227327598,2535.0496936277045,508.554673650837
75,189,1835.4621920155219,3258.805227327598,2513.2946241965205,504.3934993707427
76,171,1835.4621920155219,3245.0829366827693,2515.7096387335514,494.3444948622301
77,170,1835.4621920155219,3117.0431905157184,2538.5478828078253,489.79713259286086
78,163,1835.4621920155219,3146.246432592633,2442.190222116491,512.3807633551203
79,173,1835.4621920155219,3250.6128972095967,2443.330763039941,511.9924276169573
80,174,1835.4621920155219,3317.9166016979766,2468.081947641461,516.3837965404082
81,176,1835.4621920155219,3317.9166016979766,2445.657208031333,521.9526247754551
82,163,1835.4621920155219,3317.9166016979766,2489.9302896071354,528.7560937445892
83,182,1835.4621920155219,3317.9166016979766,2514.9922917747967,520.5263375201647
84,182,1835.4621920155219,3317.9166016979766,2525.684537461394,513.094480345222
85,174,1835.4621920155219,3317.9166016979766,2522.789684794069,502.4204737445822
86,192,1829.83655035461,3257.4339970478736,2515.409332336073,508.06778181666914
87,170,1829.83655035461,3235.2183077829327,2530.0417700595294,502.3581252617462
88,175,1829.83655035461,3235.2183077829327,2504.1736146537796,507.5497430467663
89,170,1829.83655035461,3213.832853876345,2471.859974934528,520.3213412130871
90,174,1828.062750792,3175.988751497349,2448.13679630088,523.3528499124714
91,176,1823.3417095414577,3175.988751497349,2499.550119905649,508.5104223950591
92,169,1823.3417095414577,3175.988751497349,2470.1780185732355,504.10561694308086
93,183,1823.3417095414577,3234.4621319443845,2453.7007981127276,509.9064227728417
94,178,1779.1932462778682,3189.762400962003,2451.7355794587816,509.12971451001727
95,177,1779.1932462778682,3189.762400962003,2406.3197348721105,519.5480712016307
96,171,1765.298964241194,3176.4978896511157,2467.3221804312775,517.0129797582848
97,181,1765.298964241194,3201.499778704,2442.990830088599,516.7659408519105
98,166,1765.298964241194,3201.2364086579646,2530.4006646589637,509.74667803583213
99,174,1765.298964241194,3201.2364086579646,2437.90494154241,530.3836394587589
100,157,1765.298964241194,3201.2364086579646,2438.3581674216334,553.9683982629723
101,162,1765.298964241194,3204.189191766437,2465.381424659291,547.5759732217948
102,171,1765.298964241194,3201.2364086579646,2493.1819288615275,524.9309768060469
103,177,1765.298964241194,3158.144003223273,2463.635479820571,521.7176180005484
104,169,1765.298964241194,3140.280312128478,2451.6191309044857,546.1113436434163
105,172,1765.298964241194,3213.5410746944826,2454.6214563914436,542.3998766458652
106,163,1748.9611819367524,3174.0495074990754,2452.343136955734,551.2126747539447
107,178,1748.9611819367524,3155.9303697179957,2483.315490415993,537.3968551471598
108,156,1710.666489460934,3224.205563731268,2488.068006989908,536.9128198205022
109,174,1710.666489460934,3212.3859045282625,2500.8386971776845,545.986974226005
110,171,1710.666489460934,3155.9303697179957,2463.6785241423627,532.6513506428419
111,177,1710.666489460934,3155.9303697179957,2478.9715081152794,542.2395852662187
112,179,1710.666489460934,3184.1391488838226,2512.249833912982,540.7758555134734
113,166,1701.9120750777483,3192.284706492366,2542.929325928063,554.7524853718141
114,168,1701.9120750777483,3175.990028807102,2506.2537234399597,576.432190219663
115,167,1701.9120750777483,3167.7581444333173,2477.808899152514,581.8116080577998
116,183,1701.9120750777483,3247.587783442904,2461.02024714875,580.2850171449688
117,178,1701.9120750777483,3247.587783442904,2430.3573288206576,573.4683554183525
118,179,1701.9120750777483,3164.328548480377,2499.122933572989,545.792890675777
119,180,1701.9120750777483,3234.8190928160784,2488.745790136712,573.8650374110179
120,183,1694.3287071564923,3251.780198770224,2504.6355833406183,567.9707552386736
121,167,1694.3287071564923,3251.780198770224,2523.090563696606,574.3247722080922
122,178,1694.3287071564923,3251.780198770224,2506.483290461323,569.4721631376227
123,165,1694.3287071564923,3251.780198770224,2470.9732520056314,580.9261296625199
124,183,1694.3287071564923,3242.400868988868,2494.012086179635,576.4927062880075
125,171,1694.3287071564923,3223.2420732807955,2501.77013908725,558.5466462257572
126,169,1694.3287071564923,3152.68149196703,2405.063628530811,573.1595106816777
127,173,1694.3287071564923,3123.762224599285,2392.291802019739,565.9781482447673
128,175,1694.3287071564923,3139.6921976013946,2384.3682901273055,573.8700137914278
129,177,1694.3287071564923,3181.754976924283,2454.3633829079436,565.7078082784367
130,151,1694.3287071564923,3156.3235986193977,2423.0671770076456,572.5428170279827
131,175,1694.3287071564923,3149.1007501368413,2367.4421538972256,574.5757952678847
132,171,1694.3287071564923,3210.8463661048536,2409.6127884886896,571.5861617696912
133,162,1694.3287071564923,3253.712695987106,2423.7405108331186,559.8593140922982
134,174,1694.3287071564923,3350.4795599773797,2405.25673132215,566.7294860531175
135,172,1694.3287071564923,3350.4795599773797,2452.598171061258,563.262298458374
136,176,1694.3287071564923,3350.4795599773797,2459.469772339922,578.5405971954533
137,176,1694.3287071564923,3350.4795599773797,2437.9185494766116,568.6968166503449
138,162,1694.3287071564923,3146.6575938794012,2444.1140102647737,566.8456263886321
139,179,1694.3287071564923,3303.234938082814,2457.9760902996404,563.758014831267
140,168,1694.3287071564923,3212.730596620971,2478.5167570901963,569.2880053206077
141,157,1694.3287071564923,3301.1506612074954,2492.0500886772456,565.4722928218672
142,182,1694.3287071564923,3301.1506612074954,2465.125468813714,571.9827225684492
143,166,1694.3287071564923,3324.5216769849526,2492.4191590179057,577.2793372885138
144,166,1694.3287071564923,3324.5216769849526,2425.2079037364633,575.379725937835
145,162,1694.3287071564923,3226.6608073324114,2438.9326234677847,577.3660198306374
146,179,1694.3287071564923,3279.9098269813644,2426.078537038319,569.918805027742
147,173,1694.3287071564923,3226.4567916892806,2441.8631431164195,559.73044608703
148,170,1694.3287071564923,3200.2836300568492,2496.924574947344,560.0249311861854
149,176,1694.3287071564923,3141.957251471079,2483.6565219387207,572.4890272406551
150,159,1694.3287071564923,3139.3521307576816,2440.0287219983843,573.1896442548473
151,173,1694.3287071564923,3190.9305925424273,2497.3572292660324,560.8052379618725
152,174,1694.3287071564923,3241.5049325792615,2510.030612973309,546.582254434417
153,166,1694.3287071564923,3226.6631871985524,2503.451414920885,551.5075326417561
154,166,1628.1157778650568,3245.450515962891,2484.6105965059633,549.8944679118625
155,187,1628.1157778650568,3174.305896648098,2511.36318339451,552.0841643939981
156,175,1628.1157778650568,3185.248614447499,2525.9868212760834,563.9431453107632
157,163,1628.1157778650568,3236.7582580385015,2493.132024865205,589.8983706147507
158,170,1628.1157778650568,3236.7582580385015,2486.7259975563675,600.853646307635
159,171,1628.1157778650568,3187.630361376094,2458.4605097688564,611.5801927753429
160,179,1628.1157778650568,3187.630361376094,2483.149196930904,605.6565081570853
161,174,1626.7820639826468,3177.7707164120798,2459.869820545995,601.7567126850416
162,154,1626.7820639826468,3177.7707164120798,2497.4821475518256,598.3032477116797
163,177,1626.7820639826468,3177.7707164120798,2461.021991259522,611.0041254623438
164,162,1626.7820639826468,3257.5537836391054,2407.631745416285,636.150139607807
165,181,1626.7820639826468,3257.5537836391054,2426.97508308587,620.6424586691968
166,173,1626.7820639826468,3195.3184924130555,2433.597735736343,619.4715040635506
167,165,1626.7820639826468,3208.3760509981216,2407.02705493387,615.8331557251497
168,176,1626.7820639826468,3208.3760509981216,2367.461945053614,607.7138014367756
169,179,1626.7820639826468,3245.752023518683,2346.4526126432274,606.1674930132963
170,171,1626.7820639826468,3245.752023518683,2357.085556680201,611.4162146541889
171,170,1626.7820639826468,3245.752023518683,2409.3348638977636,597.3918625538323
172,181,1626.7820639826468,3245.752023518683,2403.6262787928954,616.9671737490864
173,180,1626.7820639826468,3269.4283372574973,2471.1874490963255,590.5178895492381
174,158,1626.7820639826468,3269.4283372574973,2483.785930428331,574.3972310661078
175,167,1626.7820639826468,3269.4283372574973,2491.8635224562267,601.1314613755864
176,166,1612.7103609356193,3270.969071198792,2481.13843554872,599.8469370692872
177,177,1612.7103609356193,3270.969071198792,2491.919443074258,615.6011867135857
178,186,1612.7103609356193,3270.969071198792,2483.6620581679604,613.8738408476243
179,180,1612.7103609356193,3270.969071198792,2484.9956108423094,606.731224647663
180,175,1612.7103609356193,3269.4283372574973,2405.404721832952,621.0343284612957
181,174,1612.7103609356193,3269.4283372574973,2464.2432883989495,612.1743619570638
182,171,1612.7103609356193,3269.4283372574973,2466.671526272185,587.7926314927486
183,163,1612.7103609356193,3149.110796709947,2453.0679040170285,596.7969163838826
184,171,1612.7103609356193,3149.110796709947,2453.5951677106427,606.6021575654102
185,177,1612.7103609356193,3252.2116027450306,2395.9005432785534,618.6195383504954
186,160,1612.7103609356193,3252.2116027450306,2385.4514041156817,627.4492578084033
187,171,1612.7103609356193,3252.2116027450306,2437.739356861608,619.9867719427059
188,171,1612.7103609356193,3252.2116027450306,2426.620113015814,616.5329683343462
189,173,1612.7103609356193,3252.2116027450306,2470.918992690377,600.6607022221076
190,171,1612.7103609356193,3175.0510338449194,2507.3368600952563,589.426455509637
191,176,1612.7103609356193,3335.968700380862,2566.6742002091623,587.1653087371351
192,170,1612.7103609356193,3335.968700380862,2505.824701524766,612.422756974328
193,179,1612.7103609356193,3335.968700380862,2476.6553708429174,618.0189844622565
194,169,1604.616815682713,3196.084095570589,2482.4172093163675,603.9230883974902
195,182,1604.616815682713,3164.149388605299,2444.2098769492422,622.833056222628
196,178,1604.616815682713,3195.9811666845408,2495.422882248437,598.246545251134
197,172,1604.616815682713,3282.008077384465,2514.7749955370596,583.097714941593
198,168,1604.616815682713,3282.008077384465,2459.869928362416,595.7975613760732
199,169,1604.616815682713,3169.32777905149,2474.755208883523,595.4404120593227
200,180,1602.457059931848,3199.1654013827747,2468.278496911579,604.446054340932
201,172,1602.457059931848,3127.5083303717665,2488.419382806784,606.8110699153449
202,173,1602.457059931848,3163.3289856603196,2490.3632335584057,600.0740179520524
203,165,1602.457059931848,3209.5224216209585,2480.8973239190377,600.0301059101538
204,173,1602.457059931848,3196.3461912875473,2484.4541016959915,587.3860427023125
205,167,1602.457059931848,3236.2190959696454,2491.3376935948822,577.644007861076
206,174,1602.457059931848,3147.934902533174,2429.974173315908,594.09630643803
207,183,1602.457059931848,3155.396604732065,2435.3852721418716,599.5728693368486
208,178,1602.457059931848,3265.139911983928,2442.6982295247535,618.5661597101961
209,172,1602.457059931848,3185.33117221212,2487.1320168704983,612.5846219679723
210,172,1602.457059931848,3155.396604732065,2491.7518890226247,603.3502662223336
211,173,1602.457059931848,3155.396604732065,2440.0198966298212,606.7064355392243
212,177,1602.457059931848,3097.7794760391644,2495.2946185328346,569.5088710349133
213,172,1602.457059931848,3139.3916624113845,2473.18467694743,587.7854813808905
214,179,1602.457059931848,3161.963687959505,2427.2189915698527,610.9888967894605
215,175,1602.457059931848,3202.9800903648907,2454.6087447087953,594.520062538825
216,174,1602.457059931848,3274.9263305027876,2417.462479190455,596.2406943979645
217,181,1602.457059931848,3274.9263305027876,2406.147649568763,606.9288515487106
218,167,1602.457059931848,3274.9263305027876,2381.1011522517015,615.1538337844635
219,176,1602.457059931848,3274.9263305027876,2424.7271432659113,610.2909923122163
220,176,1602.457059931848,3274.9263305027876,2426.20921615055,616.7104953398206
221,174,1602.457059931848,3274.9263305027876,2510.994594518361,607.7738101418568
222,176,1602.457059931848,3274.9263305027876,2473.853376145727,619.6485376977512
223,172,1602.457059931848,3174.7124231103226,2473.0140128088715,595.9780086363859
224,173,1602.457059931848,3202.7029768607304,2437.0632614857577,613.2322055087766
225,182,1602.457059931848,3202.7029768607304,2373.5655771661773,624.7987826713206
226,180,1602.457059931848,3185.7125899961834,2388.6719845274883,598.1446038266827
227,182,1602.457059931848,3227.310787919805,2408.460545590861,608.9389342089336
228,171,1602.457059931848,3300.136044545068,2453.999551287907,596.1203031919619
229,179,1602.457059931848,3307.595085560588,2438.2484563722137,614.4278344352756
230,170,1602.457059931848,3227.310787919805,2444.3862909815816,609.0822987109591
231,185,1602.457059931848,3227.310787919805,2435.0353684049765,602.8740526860281
232,174,1602.457059931848,3266.1107810824037,2377.102201136111,612.8373972741213
233,162,1602.457059931848,3143.5239888884166,2392.612775944927,597.9317699987918
234,164,1602.457059931848,3197.6483573533033,2398.9107434978177,599.958573777884
235,168,1602.457059931848,3197.6483573533033,2410.6224059438696,584.7535744848556
236,174,1602.457059931848,3220.0338872356533,2407.645610261565,589.4732005042767
237,160,1602.457059931848,3189.203852434481,2455.6527776691983,577.9274477248624
238,179,1602.457059931848,3184.456838320053,2392.504784952345,595.9390580955968
239,175,1596.4825821916652,3231.055888285951,2403.5038013479348,602.0410456521209
240,175,1596.4825821916652,3151.5345630405395,2422.207187849697,602.0634545474394
241,180,1596.4825821916652,3149.748966471724,2505.9266053872434,580.308659014811
242,168,1596.4825821916652,3283.165144366562,2475.3742674486316,590.9449894944097
243,172,1596.4825821916652,3185.5645439781097,2448.9737489525073,590.0375396561361
244,162,1596.4825821916652,3185.5645439781097,2478.186587967398,589.8194522908269
245,178,1596.4825821916652,3156.303170190239,2457.825998675736,609.4923948376978
246,167,1596.4825821916652,3156.303170190239,2480.2990764940537,602.3573645499828
247,174,1596.4825821916652,3128.917482347649,2462.2409587595066,597.7042307985948
248,169,1596.4825821916652,3128.917482347649,2432.801448632393,604.2064226837648
249,181,1596.4825821916652,3258.4294579658203,2429.2761948783404,603.5688842739012
250,174,1596.4825821916652,3258.4294579658203,2396.2207413954898,607.6033880924858
251,171,1596.4825821916652,3161.963202332818,2424.6289869992765,618.1764975319611
252,178,1596.4825821916652,3145.367193452408,2467.2465421591196,592.9438919556997
253,174,1596.4825821916652,3376.95819864581,2442.3560552746003,613.6669744566045
254,178,1596.4825821916652,3376.95819864581,2407.71321152192,635.0570863136923
255,160,1596.4825821916652,3376.95819864581,2448.244740401222,601.1827106731918
256,166,1596.4825821916652,3226.313959474799,2487.1124557304165,585.509112611517
257,174,1596.4825821916652,3192.287760346904,2440.4028524762216,612.1008296841057
258,169,1596.4825821916652,3143.6365668457015,2466.16882504625,595.0887272103153
259,166,1596.4825821916652,3163.799421167507,2399.24424734503,618.8642448388696
260,172,1596.4825821916652,3118.5407659607936,2410.8382515687795,606.8748566746167
261,174,1596.4825821916652,3157.437227797541,2470.901352160732,610.8325686554555
262,170,1596.4825821916652,3147.4591162217407,2414.550343227129,618.5233317163768
263,177,1596.4825821916652,3175.9734772453767,2459.198042911376,609.9512985807697
264,173,1596.4825821916652,3175.9734772453767,2452.212345394214,628.3331702731168
265,174,1596.4825821916652,3186.9850278323115,2441.229877786864,624.75140080526
266,178,1596.4825821916652,3168.1588222051632,2465.1777788599275,603.025244428043
267,180,1596.4825821916652,3183.592841462092,2453.1792038665085,613.8181371077227
268,179,1596.4825821916652,3192.187683133001,2406.4775471907155,631.6952145654772
269,180,1596.4825821916652,3198.085853680004,2395.0295207703716,628.423509182332
270,179,1596.4825821916652,3198.085853680004,2413.027916460995,612.7356853909471
271,170,1596.4825821916652,3198.1230732368986,2445.4627709710244,618.1839812655744
272,165,1596.4825821916652,3240.773480303301,2434.6580905473375,612.9250507227632
273,149,1596.4825821916652,3140.12037375303,2441.7148722072343,630.162704620583
274,177,1596.4825821916652,3239.2388024712695,2470.8857862198092,616.3409832485422
275,187,1596.4825821916652,3233.8024713228133,2467.6899336914976,607.7942468529047
276,177,1596.4825821916652,3224.991086263654,2460.742363701317,604.8494347260545
277,184,1596.4825821916652,3116.251109903307,2434.3934015406203,601.7556561873613
278,159,1596.4825821916652,3271.014396545117,2396.04466366556,621.946526398876
279,171,1596.4825821916652,3153.4135190772927,2375.049837603104,643.2797819455278
280,160,1596.4825821916652,3246.903529101266,2457.3807719258575,617.0758512623983
281,168,1596.4825821916652,3164.5503167401057,2429.8837813798395,609.9093471201634
282,175,1596.4825821916652,3164.5503167401057,2454.6624301780816,603.3215226972759
283,165,1596.4825821916652,3229.6889056383557,2387.3875428424208,616.1795175324716
284,172,1596.4825821916652,3229.6889056383557,2391.3472323019705,612.8719271573995
285,175,1596.4825821916652,3229.6889056383557,2396.4278063717807,617.1328253216107
286,175,1596.4825821916652,3229.6889056383557,2459.531920911655,603.6065047514412
287,179,1596.4825821916652,3229.6889056383557,2451.337781235241,621.3985512670451
288,179,1596.4825821916652,3229.6889056383557,2455.1108096989074,618.0020812289566
289,155,1596.4825821916652,3236.314999754837,2425.808183797593,630.7848327140803
290,172,1596.4825821916652,3325.1546199395034,2459.5507226948644,606.3462963938329
291,177,1596.4825821916652,3325.1546199395034,2408.0367450141594,603.4442967365583
292,174,1596.4825821916652,3325.1546199395034,2497.0114537538793,588.7879511852749
293,177,1596.4825821916652,3325.1546199395034,2497.899536056767,590.5660367406316
294,170,1596.4825821916652,3325.1546199395034,2439.4987820771576,625.8422101176674
295,171,1596.4825821916652,3325.1546199395034,2422.6716560355458,615.3686510887592
296,171,1596.4825821916652,3209.5577474292986,2464.931148846175,615.2435848748028
297,169,1596.4825821916652,3196.198336923642,2474.9735327125045,611.7834505539403
298,170,1596.4825821916652,3340.5500120988895,2454.3715191663696,609.3137472078786
299,168,1596.4825821916652,3340.5500120988895,2476.3935352590156,621.8918114460901
