generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,169,1556.5869332517168,2057.6989623806244,1796.4275748193907,110.47758483957215
1,174,1547.2497784684988,2022.0654336344999,1767.8927422315955,121.64884940148573
2,166,1532.6980379109402,2048.317315548597,1751.426926162283,132.60158277606547
3,170,1532.6980379109402,2070.566943376329,1745.7869437970842,141.6947599325794
4,177,1532.6980379109402,2070.566943376329,1734.8977244967498,150.50402394112967
5,177,1450.2907815791216,2070.566943376329,1722.680597732963,160.56093542899208
6,171,1450.2907815791216,2029.9034347791126,1721.7655278409375,167.0672632658318
7,166,1450.2907815791216,2033.8025631806634,1709.866927821546,164.2379394581904
8,167,1433.1619856335656,2016.9607572634588,1703.56734455396,161.92037101162057
9,171,1433.1619856335656,2037.5673532430162,1687.3340852039266,173.30742742892494
10,168,1433.1619856335656,2050.806384409369,1678.129861193094,177.5412762731971
11,165,1424.354367816813,2050.806384409369,1665.2028670966597,190.2905826735477
12,174,1388.9751240538417,2074.0737600991642,1665.9869197194096,197.99132454463003
13,171,1388.9751240538417,2074.0737600991642,1684.6094015465,202.86841815910867
14,171,1388.9751240538417,2139.192727368236,1672.3555983345127,217.08938229479955
15,168,1388.9751240538417,2139.192727368236,1653.405947091915,216.54928651630064
16,171,1388.9751240538417,2067.075737710297,1644.6300140452558,217.3463566694416
17,175,1388.9751240538417,2065.3147150518657,1650.900344907697,215.58365818456306
18,163,1388.9751240538417,2138.5114211375467,1644.5023451135253,222.3288666446746
19,173,1388.9751240538417,2044.8030349392934,1632.8530398085602,232.35564818428924
20,178,1365.6017337559945,2044.8030349392934,1662.1591649642992,236.48431819993104
21,183,1331.233938557386,2044.8030349392934,1666.0926808546087,228.12402083016121
22,166,1331.233938557386,2129.505797841465,1664.259829569948,238.28166697516755
23,166,1331.233938557386,2048.119868372861,1621.5608258633852,236.36562312438883
24,167,1331.233938557386,2044.8030349392934,1604.3621923118249,237.82586707695663
25,185,1314.1923250215875,2036.5529683614466,1616.3676989292703,237.18932622144283
26,168,1314.1923250215875,2033.7599675991298,1619.076481059706,242.56744073561444
27,178,1314.1923250215875,2033.7599675991298,1631.0784661299906,240.36319162594782
28,165,1314.1923250215875,2033.7599675991298,1640.4383479205076,237.7887922118434
29,182,1314.1923250215875,2010.3501367119552,1612.880720908132,247.96134047744945
30,175,1314.1923250215875,1994.4926241937353,1586.255396426207,257.0312394119222
31,158,1314.1923250215875,2061.1624910643163,1576.5472109696723,255.54139551698958
32,163,1314.1923250215875,2004.3123424075914,1591.929677099219,259.36418878419124
33,170,1314.1923250215875,2035.1792845051245,1578.740325345686,254.46410570771548
34,173,1314.1923250215875,2063.227396863022,1595.69465409506,249.18535378730726
35,179,1314.1923250215875,2063.227396863022,1597.289983173673,254.5158554670179
36,171,1314.1923250215875,2063.227396863022,1581.0252608292385,248.45247290827567
37,171,1314.1923250215875,2099.6930166229804,1609.2248328776823,250.1467422954809
38,165,1314.1923250215875,2014.673922681398,1604.7446580156293,250.72818330421413
39,181,1294.5412115722836,2076.8875012259723,1647.1245873210125,249.21076186476589
40,167,1293.4660867045088,2039.46039687364,1637.8141666397287,260.9712758308802
41,173,1293.4660867045088,2046.3636396669704,1640.3663889547527,258.7423537147226
42,171,1293.4660867045088,2027.3424178641458,1614.1899771019782,252.44034863779018
43,177,1293.4660867045088,2027.3424178641458,1568.1422109482755,247.9150762802117
44,172,1293.4660867045088,1974.4505078693837,1568.458091916742,239.98100907882238
45,172,1260.77162880967,2045.1745195383041,1596.6344431357306,252.67787436266556
46,171,1260.77162880967,1978.6969098142345,1609.0300429524777,258.5698348311628
47,182,1260.77162880967,1996.6221510074924,1607.5305038531428,257.9151777806832
48,170,1260.77162880967,2095.626086307317,1575.1108139855285,262.78962869204423
49,185,1231.4297070497928,2026.3441070150586,1585.69716652095,266.82292249219813
50,181,1231.4297070497928,2026.3441070150586,1607.0138501708934,274.53798149239725
51,165,1231.4297070497928,2026.3441070150586,1618.8817121678696,275.938549738955
52,174,1231.4297070497928,2027.1787056560756,1612.2175057252496,284.0052646801649
53,168,1231.273366307193,2038.2553088349903,1633.896316741167,274.88415985763055
54,173,1184.191066324714,2064.568195105445,1612.5949722581056,288.83102618624196
55,165,1162.4365097835457,2020.320786112673,1614.5811978647287,300.06293659371977
56,175,1162.4365097835457,2056.4832627765327,1589.1266399383248,313.2502269073915
57,174,1162.4365097835457,2056.4832627765327,1578.197163088324,313.7109016775998
58,178,1162.4365097835457,2056.4832627765327,1594.916443563575,316.42922285599326
59,168,1162.4365097835457,2051.777190091109,1614.838650400211,320.21930131077863
60,165,1162.4365097835457,2062.1049620351096,1621.732246661736,318.5368216679844
61,182,1162.4365097835457,2108.2140157307194,1626.8930621074262,327.4572007040806
62,169,1162.4365097835457,2108.2140157307194,1619.2340564976384,337.4382450230686
63,175,1162.4365097835457,2091.8856252169994,1593.204323882212,336.100042762623
64,186,1162.4365097835457,2019.8243408227254,1627.0404481454639,325.06921348591004
