generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,164,1390.9851890674738,2248.5813210073256,1817.5557639203369,207.43513371961828
1,169,1390.9851890674738,2374.0743062369925,1767.0956448196189,227.29691703228855
2,174,1218.0836787935707,2233.134699204284,1742.769769092296,224.96564240788268
3,182,1194.8462072771335,2233.134699204284,1716.412017450336,251.22091245374494
4,175,1194.8462072771335,2253.8143587337186,1688.5349914984063,261.28106633556536
5,172,1194.8462072771335,2253.8143587337186,1661.4935235012526,278.8052010712598
6,172,1089.800492813229,2296.468660763166,1635.579009603746,293.9485004598904
7,169,1089.800492813229,2178.605406780991,1621.2425739174628,318.4546626347889
8,182,1089.800492813229,2297.0310635901615,1611.3717602437748,342.0701854477856
9,158,1060.39082077329,2230.3800057323024,1571.57755203029,362.3983554175795
10,181,1060.39082077329,2337.4285996229974,1547.8509670438193,374.04796418560915
11,178,1035.9604095200575,2337.4285996229974,1584.9010222588058,387.76644315643847
12,164,1035.9604095200575,2337.4285996229974,1596.165925312722,415.53039899921095
13,175,1035.9604095200575,2337.4285996229974,1587.9240705118866,430.59638673020265
14,172,1022.389126827674,2337.4285996229974,1594.1288661032834,435.5760623319421
15,171,975.7708788236514,2337.4285996229974,1578.5582752112841,422.79549755970703
16,176,934.6176714655768,2336.3756601736045,1629.2118102946802,430.9341833190242
17,175,934.6176714655768,2348.8690937384554,1609.6911107455815,446.84123073973245
18,170,934.6176714655768,2348.8690937384554,1614.3762542050995,428.4553775234275
19,174,934.6176714655768,2348.8690937384554,1605.4209544877285,441.34022013267054
20,170,934.6176714655768,2337.335793293561,1581.9896694919019,448.30122925092655
21,180,934.6176714655768,2365.9753160643736,1560.8923267304426,459.0205589684438
22,168,934.6176714655768,2201.5993569239204,1558.0967012883693,450.4276945009835
23,182,934.6176714655768,2201.5993569239204,1576.117465332463,445.64765244789265
24,173,915.7362114495601,2201.5993569239204,1572.0794777888605,442.7606366599322
25,178,915.7362114495601,2359.8173632343987,1584.1242275196364,452.77250266042444
26,161,897.9280538976216,2201.5025498091577,1621.7372235111675,461.4161549616004
27,161,897.9280538976216,2367.9664774859757,1610.31642195868,482.3374590537224
28,175,879.5118620841009,2367.9664774859757,1577.4821743579807,481.18897564439277
29,174,879.0479423422045,2232.0128302072035,1565.7198441347352,486.6725020650878
30,167,879.0479423422045,2225.457766563724,1536.0191282470425,498.7544649573935
31,162,879.0479423422045,2277.087672362449,1498.360376050297,494.28298861846963
32,169,871.4714343999759,2218.1366961687368,1554.7424327332283,480.3811520437723
33,173,871.4714343999759,2259.736086317027,1554.0687172596467,482.7699344333071
34,174,871.4714343999759,2339.9028460276404,1574.4347719294826,480.1602467223748
35,172,871.4714343999759,2339.9028460276404,1572.9882632160006,481.3755678276468
36,170,871.4714343999759,2218.1366961687368,1552.9881669958525,477.1555639324571
37,168,871.4714343999759,2218.1366961687368,1564.7888361907922,480.1876593161889
38,177,871.4714343999759,2223.1928611411445,1513.26455786297,484.66545152104027
39,176,871.4714343999759,2304.24506578555,1549.3249632752525,476.51666007385785
40,172,871.4714343999759,2198.3845143578287,1507.8947987264123,472.10619751836975
41,162,871.4714343999759,2312.3440243822088,1520.333306609371,493.8430793546827
42,177,871.4714343999759,2286.7798647882787,1483.4445669877982,480.08437272056227
43,167,871.4714343999759,2378.9796210184118,1471.2811121647205,477.04748743606007
44,180,871.4714343999759,2286.7798647882787,1510.8612319554866,482.3760977169458
45,169,865.5068458725697,2286.7798647882787,1507.8298227245366,488.6299344223401
46,166,865.5068458725697,2286.7798647882787,1517.4023440084459,504.16956509968577
47,172,865.5068458725697,2286.7798647882787,1532.943539819912,495.18868211503064
48,165,865.5068458725697,2286.7798647882787,1539.5480923652024,482.4502023525458
49,175,865.5068458725697,2254.432520047487,1564.1956598232493,459.8151297866845
50,160,865.5068458725697,2254.432520047487,1527.1768861181006,470.09987441917315
51,171,865.5068458725697,2259.049351970254,1540.6703375983084,455.71392530915205
52,172,865.5068458725697,2217.6157617842905,1547.0674150484876,468.66205190931726
53,171,865.5068458725697,2226.504740808436,1569.2991873439737,477.419605987077
54,166,865.5068458725697,2226.504740808436,1585.7879539731118,479.5464935592278
55,178,865.5068458725697,2330.3765348172506,1565.67453584132,500.42768898264603
56,169,865.5068458725697,2330.3765348172506,1588.186571407218,489.5052960165214
57,168,865.5068458725697,2277.9171888125948,1600.050076540162,487.71627733864085
58,179,798.2151430586285,2277.9171888125948,1581.2407843533301,506.36791967696706
59,168,798.2151430586285,2277.9171888125948,1616.4084463478068,488.1932027555721
60,182,798.2151430586285,2277.9171888125948,1571.1635417733448,492.9186669237043
61,165,798.2151430586285,2230.044025771552,1558.2249367661848,493.35488264686944
62,169,798.2151430586285,2230.044025771552,1604.7421813315977,483.8004442726511
63,187,798.2151430586285,2254.3331638769346,1549.523353658022,502.85055121295943
64,179,798.2151430586285,2312.8405367876094,1577.50488610735,495.7844922351245
65,182,798.2151430586285,2240.675082525599,1584.0013147803747,488.483569400472
66,172,798.2151430586285,2323.8959633751087,1534.9988246811608,510.103040585708
67,173,798.2151430586285,2214.3187319747863,1539.7881853356155,504.6014199653388
68,179,798.2151430586285,2220.91489708532,1543.2251490737638,492.5104384626966
69,178,798.2151430586285,2324.2276658562664,1485.5190728549583,506.85315674647927
70,179,798.2151430586285,2153.7676235987738,1495.8760679313916,491.553371991791
71,168,798.2151430586285,2404.082250379957,1508.119078452258,495.6975587842228
72,166,798.2151430586285,2236.59935988962,1480.4710671917364,501.7047770673234
73,180,798.2151430586285,2236.59935988962,1481.4632840175825,499.17182019621885
74,169,798.2151430586285,2310.263573693182,1447.0018617146688,513.8724964300442
75,166,798.2151430586285,2336.6365892532754,1498.1198256954003,500.99039457171983
76,173,798.2151430586285,2336.6365892532754,1512.8049467467554,497.69804455739535
77,186,798.2151430586285,2181.821333789342,1507.12920588557,481.03325778639487
78,173,798.2151430586285,2304.4155770444927,1549.8877056089975,473.3397451553371
79,176,798.2151430586285,2228.631988423696,1528.7216335216283,494.9946207955709
80,177,798.2151430586285,2203.406431631505,1509.218853663749,510.24898968585836
81,183,798.2151430586285,2213.5660641723452,1537.5990256264754,508.2764518750411
82,170,798.2151430586285,2290.2369868437167,1529.0255283468368,527.5377570131465
83,172,798.2151430586285,2290.2369868437167,1567.6280014757538,502.9298988958549
84,178,796.1816401316438,2260.21360077619,1506.4495414063172,510.8608752543046
85,180,793.9964507292137,2328.199673626894,1470.8878845064285,532.0802027412832
86,172,793.9964507292137,2328.199673626894,1529.4424008187943,525.0648576610523
87,171,793.9964507292137,2328.199673626894,1542.7921336494474,508.45605707608865
88,171,793.9964507292137,2455.749116212564,1562.3938222631375,512.4385668252203
89,165,793.9964507292137,2455.749116212564,1570.8954988118683,511.43021745338666
90,170,782.8640814573921,2328.199673626894,1524.2681256903256,494.0148041960295
91,167,782.8640814573921,2277.0590778773367,1535.630310865191,496.4076877023919
92,181,782.8640814573921,2316.6142012307987,1538.8540365016638,513.1040645670574
93,169,762.8339466134329,2220.2222192013483,1541.1225423948047,501.652053631047
94,172,762.8339466134329,2223.4176718542003,1534.0567816156813,512.3228974535646
95,164,762.8339466134329,2223.4176718542003,1501.264010935231,515.871294393267
96,174,762.8339466134329,2245.2379082801567,1518.018382533665,522.0688205164993
97,175,762.8339466134329,2260.777788138325,1523.2644455193492,505.7054026260241
98,177,762.8339466134329,2153.586126139129,1501.7474346024444,513.3241819680491
99,177,762.8339466134329,2439.9197927058844,1505.8106110208291,529.5035838212408
100,178,762.8339466134329,2327.9357930139627,1545.7132563716564,523.3060439983426
101,185,762.8339466134329,2327.9357930139627,1552.202788578071,520.1673136869675
102,176,762.8339466134329,2327.9357930139627,1597.0553677207572,495.22562271092
103,173,762.8339466134329,2244.6775764367785,1563.411962548725,523.2814788117594
104,166,762.8339466134329,2260.1563065385794,1568.4855272441198,503.94677903018277
105,155,762.8339466134329,2248.167276058432,1529.0660289693471,515.9079269954206
106,171,762.8339466134329,2248.167276058432,1544.9126822840303,530.3385122531245
107,184,762.8339466134329,2292.718126289696,1545.9701976800395,535.9641955256998
108,170,762.8339466134329,2292.718126289696,1623.6154082043017,519.7619141452021
109,164,762.8339466134329,2242.9277839934275,1581.8550947028573,539.0991029325697
110,178,762.8339466134329,2285.829757618112,1554.3531523253614,533.3307478615149
111,181,762.8339466134329,2285.829757618112,1526.9699321927098,542.6520754254145
112,173,762.8339466134329,2290.8337688794163,1522.8485966799083,549.1722816093014
113,181,762.8339466134329,2293.673422092014,1496.898545668819,541.680731247378
114,175,762.8339466134329,2290.8337688794163,1458.4312228893361,536.0726402417473
115,184,762.8339466134329,2290.8337688794163,1484.6212969346159,513.6969208174316
116,165,762.8339466134329,2206.9797759528064,1540.1747056131353,519.761657395112
117,179,762.8339466134329,2318.469172111859,1592.474043223792,522.2193923934635
118,177,762.8339466134329,2325.776949610935,1551.5500780371067,529.1635139160479
119,184,762.8339466134329,2325.776949610935,1525.9097958408952,528.270490584905
120,177,762.8339466134329,2325.776949610935,1528.1811884612662,521.1121724003985
121,180,762.8339466134329,2279.267190065654,1520.9852002612297,521.5759538286035
122,179,762.8339466134329,2313.176069125983,1539.6494214445497,518.9670980861603
123,176,762.8339466134329,2348.5125771842836,1482.780430819419,559.1948349684158
124,171,762.8339466134329,2348.5125771842836,1524.7816369074922,542.8398883327841
125,166,762.8339466134329,2348.5125771842836,1513.1657439324076,552.2692642206433
126,184,762.8339466134329,2348.5125771842836,1524.6013491971241,548.4495136495993
127,162,762.8339466134329,2348.5125771842836,1526.4808722099874,554.3271311228513
128,170,762.8339466134329,2348.5125771842836,1569.102712785239,539.1885569188103
129,177,762.8339466134329,2348.5125771842836,1593.2294404221625,538.6888706415997
130,178,757.5839922802335,2348.5125771842836,1604.359012623401,518.0723791089811
131,179,757.5839922802335,2303.9634536814274,1577.793890793473,502.1215116154412
132,170,757.5839922802335,2301.797261553062,1536.6866365602211,521.7791474372715
133,166,757.5839922802335,2257.312208036475,1500.6959794679883,539.6775809749639
134,172,757.5839922802335,2255.3066462202373,1512.1784266551842,537.4738275351493
135,170,757.5839922802335,2255.3066462202373,1555.2611397567275,527.5001598427174
136,171,757.5839922802335,2295.335438498143,1541.422402553547,554.9338662454886
137,165,757.5839922802335,2295.335438498143,1574.6295543557112,540.9828395450915
138,165,757.5839922802335,2235.0535180823545,1560.5417649546964,522.9355538582686
139,177,757.5839922802335,2219.3138227470513,1550.8569126348802,512.1074070506047
140,182,757.5839922802335,2248.74955898791,1548.2807265770148,507.03044695189493
141,172,757.5839922802335,2139.6474768920148,1523.0235764291708,510.02352374492676
142,163,757.5839922802335,2349.7368297427884,1498.7386068855399,524.360290991936
143,170,757.5839922802335,2286.6783161760377,1555.4246423210993,508.1710418117159
144,168,757.5839922802335,2239.1262623304588,1534.420700403018,511.4617942149913
145,158,757.5839922802335,2301.434290715207,1518.7546724835076,533.1892781092572
146,164,755.1791424959366,2151.8976800609394,1511.903602021471,524.4485489389544
147,179,755.1791424959366,2303.814489914018,1539.3288223046518,511.73329115709447
148,186,755.1791424959366,2303.814489914018,1576.9839859098577,515.6938052353524
149,174,755.1791424959366,2303.814489914018,1582.270472867545,508.7285775008583
