generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
141,181,557.9660756740597,1086.2809344850523,789.8547213111073,187.32157102653872
142,181,557.9660756740597,1086.2809344850523,781.1699333614453,187.9492462222749
143,172,557.9660756740597,1124.653021805941,804.613568521305,185.25753372012187
144,175,557.9660756740597,1136.8840166269547,796.6004689696631,192.20359505418048
145,179,557.9660756740597,1128.368899856147,788.0102817563209,189.4893615975491
146,171,557.9660756740597,1068.4797207893303,775.3963819802749,182.39021896578478
147,174,557.9660756740597,1100.291537238075,785.9704417106304,188.28809606939745
148,177,557.9660756740597,1146.2533593460112,791.5692670960843,184.37247050898932
149,174,557.9660756740597,1146.2533593460112,788.6727032554478,187.48229870937607
150,181,557.9660756740597,1086.8167757234598,789.3967431638073,179.3840694905805
151,169,557.9660756740597,1135.2883051718072,791.2419320989961,179.5221277374193
152,171,557.9660756740597,1086.8167757234598,786.4089971722107,184.59215446513656
153,185,557.9660756740597,1095.4531793953895,763.1801487996325,180.6806305291464
154,177,557.9660756740597,1138.4926904825663,780.9219221029518,187.55043679308216
155,168,548.6782634438603,1076.7898688061339,787.2235418624815,176.27423394545085
156,172,548.6782634438603,1053.634355087409,787.7839899340097,178.87122445477647
157,163,548.6782634438603,1042.9035932714964,798.428535662806,176.65175357202645
158,175,541.4488987000029,1116.5454483760154,782.4758370323589,182.3199857498553
159,166,541.4488987000029,1116.5454483760154,770.066623048112,184.36457666501994
160,170,541.4488987000029,1116.5454483760154,784.5627139195626,191.27252329285474
161,173,541.4488987000029,1096.0620265780158,786.201211024439,191.42810894604364
162,169,541.4488987000029,1139.3452112136224,786.3291404761918,196.3774413273251
163,179,541.4488987000029,1139.3452112136224,791.8694934768739,189.06321742634844
164,174,541.4488987000029,1139.3452112136224,783.0862804949127,193.46466466238775
165,180,541.4488987000029,1088.2621053344537,768.3067091023881,188.01991540218768
166,174,541.4488987000029,1083.0721185574205,779.1522554493057,189.3697575787786
167,173,541.4488987000029,1046.963729923842,774.0421243195387,185.43501901946277
168,165,541.4488987000029,1062.493952669925,774.8097097787719,187.87042849565094
169,174,541.4488987000029,1123.5206870377908,789.3523115681742,188.0992405015204
170,180,541.4488987000029,1123.5206870377908,799.556884465843,184.99172622234568
171,177,541.4488987000029,1128.7625429161653,808.172719924246,182.94754121979653
172,179,541.4488987000029,1119.9065852986455,801.6280845127518,191.98901657651646
173,183,541.4488987000029,1119.9065852986455,793.5745847553295,195.52446614496122
174,172,541.4488987000029,1066.7938447173356,810.4781885708873,193.22968336458152
175,176,541.4488987000029,1099.8637733072942,794.183212975605,195.65810409733842
176,162,541.4488987000029,1086.539048351466,789.9370334659881,193.57870019056145
177,166,541.4488987000029,1093.791885836132,800.025203387698,194.0076167699813
178,171,541.4488987000029,1087.8757043436594,804.9652744274446,185.92568425078778
179,180,541.4488987000029,1118.155721814642,803.8634301654847,189.448828707451
180,174,541.4488987000029,1100.8535671859286,796.7514808648597,190.87488588605345
181,190,541.4488987000029,1063.1877183809017,787.6430904937276,187.89139325525437
182,167,541.4488987000029,1063.1877183809017,771.1643734421534,191.33381380733482
183,173,541.4488987000029,1065.5515544130874,789.4202905861915,190.17821244624534
184,159,541.4488987000029,1102.9507993298078,771.6608221860056,185.55186578108285
185,175,541.4488987000029,1101.3492241976026,754.1813720221928,185.24352754724578
186,170,541.4488987000029,1101.3492241976026,748.8392872071204,186.3925420416644
187,174,541.4488987000029,1117.0220059637527,760.7632972697288,180.06624591380302
188,184,541.4488987000029,1117.0220059637527,756.5851819966019,188.71195071858557
189,166,541.4488987000029,1068.2119941366152,765.2205793089047,183.2298686212943
190,169,541.4488987000029,1074.976605579242,784.8663233514824,183.94618497469594
191,170,541.4488987000029,1093.2411208315668,784.9973036109541,191.91810316526315
192,180,541.4488987000029,1093.2411208315668,781.989118386815,188.89583571203073
